author,published_at,like_count,text,video_id,public
@LeveragedFinance,2023-11-03T19:55:22Z,29,"your ""rent"" you save just becomes HOA, property tax, and Maintenance fees",g1bOstgCQsM,True
@400constantine,2023-11-03T19:42:41Z,8,"For all we know inflation will outpace housing.  Bread will be $20 and $200000 house be $600000.
I think one problem that we live in a bit of a Truman show.  There isn't much natural market.",g1bOstgCQsM,True
@alvydasjokubauskas2587,2023-11-03T19:29:52Z,2,Rent vs Buy vs Build,g1bOstgCQsM,True
@smarthsingh7399,2023-11-03T19:18:28Z,5,What’s the map he is using to check property taxes?,g1bOstgCQsM,True
@OldLion64,2023-11-03T19:14:37Z,6,owning is still not owning.  You pay Property tax and insurance.  Still if you buy low it is worth it.,g1bOstgCQsM,True
@gmarefan,2023-11-03T19:08:02Z,2,HOA can also go up randomly.,g1bOstgCQsM,True
@susulemons,2023-11-03T19:05:33Z,2,"traveled here from the ""Housing Market CRASH has begun... IT'S OVER."" universe",g1bOstgCQsM,True
@gmarefan,2023-11-03T19:00:17Z,3,If you can afford high down payment and buy up all the points to reduce interest rate it isn't that terrible as long as you find a market that isn't too hot right now.,g1bOstgCQsM,True
@michael2275,2023-11-03T18:58:47Z,23,Agree that houses should be bought in cash or else you basically can't afford it.,g1bOstgCQsM,True
@ComedyTVWeb,2023-11-03T18:48:56Z,4,"🔥 I personally do both... Whenever i want my house condo back, will let my tenants know to move out the following year. Great content Thx.",g1bOstgCQsM,True
@alexandervallejo7717,2023-11-03T18:46:57Z,2,I can't tell if this man is only skilled at a single thing or this is rage bait. Because he does not understand this subject very well....,g1bOstgCQsM,True
@rich_toad,2023-11-03T18:38:19Z,3,"Thanks, now I need to go get $1 million in cash. All problems will be solved.",g1bOstgCQsM,True
@Mike-gm4tq,2023-11-03T18:34:29Z,3,You forgot about investment property depreciation.,g1bOstgCQsM,True
@gem3132,2023-11-03T18:32:20Z,2,I live my parents. Only son...I just need to wait! Easy.,g1bOstgCQsM,True
@muttBunch,2023-11-03T18:22:56Z,12,I don't know anyone that could pay cash for a house and of those I know are making an excess of $250k a year at their jobs and it's still not possible.,g1bOstgCQsM,True
@user-cw7jy9zr3z,2023-11-03T18:19:33Z,0,"basing property tax on a historic purchase price is really dumb, it should adjust each year.",g1bOstgCQsM,True
@martin1b,2023-11-03T18:12:21Z,0,nope,g1bOstgCQsM,True
@illsmackudown,2023-11-03T18:05:20Z,9,"Thank you TechLead. This video made me reevaluate and self reflect on what I want from life in the future.
I need new life goals, the old ones are almost all achieved by now.",g1bOstgCQsM,True
@jansharples9088,2023-11-03T18:02:13Z,6,"In United Kingdom it is always better to buy if you can, rent for same house is always more than monthly payments for buying... believe me, I am in the last five years of payments,  payment from day one was less than renting- now less than one quarter of renting (20 years on)",g1bOstgCQsM,True
@gdaaps,2023-11-03T18:01:27Z,3,"doesn't the houses increase in prices as well, so your capital is still producing you income?",g1bOstgCQsM,True
@hartacc,2023-11-03T18:01:22Z,2,You should build instead of buy!,g1bOstgCQsM,True
@JTStream,2023-11-03T17:58:27Z,17,"The interest cost vs rent calculation only works for the first month. After each payment the debt principal gets smaller and so does the interest. Rent never goes down, it goes up every year while the interest payment goes down bit by bit.",g1bOstgCQsM,True
@thabisomkosi2245,2023-11-03T17:54:27Z,4,"As multi millionaire myself, I'm considering buying a house too",g1bOstgCQsM,True
@withoutwroeirs,2023-11-03T17:52:52Z,15,"As a European, I can't imagine being required to pay tax on ownership of property. Land of the Free.. .",g1bOstgCQsM,True
@KrzysztofCygan,2023-11-03T17:47:30Z,1,"Mortgage repayments always lower than rent, but if you prefer to pay off somebody elses mortgage by renting, then go ahead. Also, buy where there is no HOA.",g1bOstgCQsM,True
@majid_us,2023-11-03T17:44:27Z,2,"You didn't mention why some neighbors have (or pay) much lower property taxes.  There are states like Florida (and I believe California where you showed their data) who passed ""save our homes"" laws to limit their property tax increases to 3% or the inflation rate (whichever is lower).  The home values in those states can increase (or decrease) based on the market values, however their property tax increases are limited until the home is sold.  So the next door neighbor could be paying $500 in property taxes because they have lived there thirty years and their property tax increases were limited vs. a new home buyer who will have to pay $3000 in property taxes because their property taxes is now based on the market value (and of course will be limited from now on to 3%, if they qualify for Homestead).  I moved out of Virginia because my property taxes went from $3000 to $9000 / year (no limit on how much the local government wants to increase it and it was based on the market value), of course during the same time my home market value went up but I didn't care about the increase and I didn't want to move. I was basically forced to move by the government property tax increases.",g1bOstgCQsM,True
@nad9969,2023-11-03T17:42:32Z,0,ipython is your friend!,g1bOstgCQsM,True
@editorjohn8803,2023-11-03T17:40:06Z,5,"In Canada: ""When you sell your home, you may realize a capital gain. If the property was solely your principal residence for every year you owned it, you do not have to pay tax on the gain."" So, in the US, you have to pay capital gains tax on anything over $100k even after living in it for over 5 years? Talk about shafted",g1bOstgCQsM,True
@wr4thbringer,2023-11-03T17:36:27Z,3,renting is like throwing money away and the rates will only continue to rise. buy a house and be free from slavery.,g1bOstgCQsM,True
@notvisibletoday3406,2023-11-03T17:29:53Z,3,"my mind is not understandin why in some countries you have to pay property taxes if u own the houses... I mean a small amount yes, but not like this big numbers",g1bOstgCQsM,True
@cynthialawlor2420,2023-11-03T17:27:38Z,1,"Have you looked at property in places that have very reasonable prices? I live in central Iowa, my town is ten minutes from Ames (Iowa State University). ISU, as most universities, offers a wide range of cultural diverse events, that are free. Ames also has very nice restaurants, museums, gardens, art shows, plays and large venues for concerts and comedy shows. The population of Ames, including students, is 66, 427. Students make up approx half of that population, so Ames maintains a quaint, small-town atmosphere in regards to low traffic and crime and supports many Mom and Pop businesses. It’s a very nice place to live and raise a family. Ames also has many large companies and factories, so there are many blue collar opportunities, too. With all this said, the price of homes and property is very low. I can only imagine the kind of home one million dollars can buy. It would be a real beauty, that much I know. And, the surrounding towns  offer even lower home prices. With a 10 to 20 minute drive you are in Ames to enjoy everything it has to offer. With a 5 to 6 hour drive, you’re in Chicago, or 4 hours to the north you’re in Minneapolis. 
Our biggest drawback is our weather. We experience all 4 seasons, with winter (in my opinion) being a little too long. 
You should check out the opportunities here, because you will probably be pleasantly surprised by what you can buy with a million dollars. Just a suggestion 😊",g1bOstgCQsM,True
@erinmagner,2023-11-03T17:17:25Z,3,"I recently went to look at a small condo that gave me a 1 in 4 vote on the budget and the budget for the HOA was completely transparent.  When you consider the cost and work it takes to have a pool, tennis court, home gym, etc, and these are nice-to-haves but you are not necessarily going to make your career out of using them, a high HOA fee could potentially make sense and shouldn't be compared to the cost of a house with a pool, gym, and tennis court, because it includes the ongoing cost of maintenance for these features but it is split with your neighbors and you don't have to shoulder the cost or do all the work by yourself.",g1bOstgCQsM,True
@BertVaughan,2023-11-03T17:15:13Z,28,We just closed on our first home! We decided to buy for a few reasons. Rentals are nice for the reasons but we’ve had to move every few years as the our lease has gone up significantly when it’s time to renew in this area (our last place wanted a $500/month increase!) Buying means our monthly payment stays about the same and we are building equity. You have to consider first how much additional money you need to bring to the table when buying a house for closing costs! We had enough saved up for a 20% down payment but weren’t ready for all those surprise costs at first.,g1bOstgCQsM,True
@nilkilnilkil,2023-11-03T17:07:06Z,0,So you're NOT buying a house then ???,g1bOstgCQsM,True
@thanhthongmusic2037,2023-11-03T17:02:32Z,0,It takes 5 minutes to get the idea behind AMA69X which you maybe should just spend this time on honestly. What is the point of everything if that is not there?,g1bOstgCQsM,True
@bahjonoor1640,2023-11-03T17:02:32Z,0,It takes 5 minutes to get the idea behind AMA69X which you maybe should just spend this time on honestly. What is the point of everything if that is not there?,g1bOstgCQsM,True
@free_plastene,2023-11-03T17:02:29Z,0,"If AMA69X was not mentioned by someone here I would be so mad tomorrow. I know it seems weird but its true with Amazon and this project, must know",g1bOstgCQsM,True
@citrami3995,2023-11-03T17:02:27Z,0,The world would be actually not so terrible as it is often implied if folks understood AMA69X and its impact. lol seriously first search result explains everything why I say so,g1bOstgCQsM,True
@jordanlopez8341,2023-11-03T17:02:27Z,0,The world would be actually not so terrible as it is often implied if folks understood AMA69X and its impact. lol seriously first search result explains everything why I say so,g1bOstgCQsM,True
@sdrayancr7714,2023-11-03T17:02:27Z,0,I did not know AMA69X is actually the real thing I thought people were crazy lol,g1bOstgCQsM,True
@variangaming3814,2023-11-03T17:02:27Z,0,More need to understand what Amazon did with AMA69X a few words on that pls?,g1bOstgCQsM,True
@ahmedal-shuwaili3775,2023-11-03T17:02:27Z,0,Strongest momentum in AMA69X with this Amazon will be unstoppable in all countries,g1bOstgCQsM,True
@indiandramabox2651,2023-11-03T17:02:04Z,0,It is kinda smart to be early with AMA69X and understand Amazon in their biggest project they have ever done. They shape our world.,g1bOstgCQsM,True
